id,type,text1,text2,text3,notes
prv_ljungeld_damaged,WEAPON,"A recovered and dubiously refurbished Ljungeld particle lance, supposedly capable of arcing through shields. Isolated capacitors let the weapon be fired cheaply, though the number charges is extremely limited.

”It works fine. - Chaz”",Strike,,
prv_fusion_burster_fighter,WEAPON,"An applied ”can-opener” used for mainly for cutting up abandoned ship hulls, such as those found in the Great Belts around the Kratul system. Mounted on a utility craft this tool can reliably cut almost any salvage into more manageable chunks.

Compared to the larger weaponized Fusion Burst Laser the Cutter lacks range and peak energy output. As a tool this is more than adequate, but in combat the order of the day is generally ”more, faster”.",Assault,,
prv_hfl_array_single,WEAPON,"Fast firing pulse laser. A solid choice as a do-it-all weapon for a light ship.

When you can't get your hands on the fancy components needed to make high-intensity lasers or physics-defying tachyon beams you have to make up for it somehow. In the belt, this simple laser is very popular. Cheap, readily available, and flux-efficient enough to be operated even on a beat-up old junker, the HFL is the common man's big laser.",General,,
,,,,,
#############################,,,,,
### Weapons,,,,,
### prv Ballistic Weapons,,,,,
#############################,,,,,
prv_pskd,WEAPON,"Point defense system designed to reliably destroy incoming missiles with a small salvo of bursting shells. Poor sustained fire.

With twin barrels and a novel all-the-way-through recoil system the Pskd can fire its proximity-fuzed grenades at high velocity and maintain accuracy out to a respectable distance. 

In order to keep costs low and the system small the barrel cooling is limited to a dual-purpose halocarbon lubricant half-jacket, restricting the weapon to burst fire. For missile defense this is not a problem, but performance flags somewhat against fighters and ships.",Point Defense,,
prv_akc,WEAPON,"A fine-caliber rotary cannon that fires streams of high-velocity flechettes. Useful for pressuring enemy shields or destroying light fighter craft and missiles.

Featuring an easy-to-install all-in-one pod configuration with seven rotating barrels the AKC offers a convenient CIWS package suited for most ships. 

The rapid reload rate and rotating halon-cooled barrels enable burst rates of fire in excess of 1000 RPM. With some aftermarket modifications to the magazine and ammunition manufactory this firing rate can be maintained for impressive amounts of time. To feed this hungry beast, the AKC is installed alongside a dedicated ammunition manufactory. The forge can use most semi-ferrous alloys as feedstock, and more than one piece of wreckage has ended up as ammunition for the gun that destroyed it.",Point Defense,,
prv_akers,WEAPON,"A fine-caliber autocannon which fires kinetic shells with secondary EMP bursts. Ideal for the close-in combatant.

Featuring an easy-to-install all-in-one pod configuration with two recoiling barrels the Light Akers offers solid close-support performance in a small and convenient package. 

A proven technological base of an electromechanical belt loader, simple rifled barrels and a shell that is 74% intercompatible with Domain-standard c27 EMP grenades ensure that maintaining the weapon is easy no matter where in the sector you are. No special certification is required for routine maintenance and servicing.",Close Support,,
prv_akers_nova_fighter,WEAPON,"A rejected early version of the Akers Nova, this gun significantly smaller but somewhat lacking in firepower. It fires ionized flechettes which are useful for pressuring enemy shields or disabling the systems of unprotected targets.

While it was never produced in any significant quantities, there are still a number of the guns floating around the sector - sometimes literally. Rumor has it that the Ryak High-Energy Lab had significant problems with theft, shrinkage and smuggling in the early days of the prv takeover.",Close Support,,
prv_heavyakers,WEAPON,"A small caliber autocannon which fires twin-function shells, dealing kinetic damage with secondary EMP bursts. A good choice for ships willing to trade off some range on their kinetic armaments.

Featuring an easy-to-install all-in-one pod configuration with twin recoiling barrels the Heavy Akers offers solid close-support performance in a single convenient package. 

A proven technological base of an electromechanical belt loader, simple rifled barrels and a shell that is 63% intercompatible with Domain-standard d39 EMP shells ensure that the weapon is easy to keep operational no matter where in the sector you are. No special certification is required for routine maintenance and servicing.",Close Support,,
prv_siege_akers,WEAPON,"A magazine-fed heavy-caliber autocannon which fires heavy electrokinetic shells, capable of overloading enemy shields or disabling ship systems with EMP bursts. A savage assault weapon that offers the enemy nothing but bad options.

Featuring an easy-to-install all-in-one pod configuration with quad recoiling barrels and a magazine loading system the Siege Akers offers powerful kinetic firepower in a single convenient package. 

A reliable if somewhat unproven electromechanical magazine loader, simple rifled barrels and a shell that is 42% intercompatible with Domain-standard h41 EMP bombs ensure that the weapon is relatively easy to keep operational even on longer deployments. Routine maintenance and servicing can be performed by any certified engineer even while underway.",Close Support,,
prv_jursla,WEAPON,"This heavy graviton beam is used to guide energy blasts towards the target. The ceaseless particle bombardment is a significant threat to any shield emitter.

Surfing on the outside of the beam walls, the graviton packets smoothly oscillate towards the target following sophisticated EM principles that are, for once, well understood even in the degraded Persean sector. Manufacture of the components of the weapon is still very costly however, and most specimens used in the sector are remnant stock from better times.",Close Support,,
prv_akers_nova,WEAPON,"These long-range cannons fire ionized flechettes which are capable of overloading enemy shields by kinetic impact or disabling systems through EMP bursts. Ideal for disabling shield-reliant targets.

prv Starworks' recent acquisition of the Ryak High-Energy Labs shaped the development of this youngest member of the Akers family. Little of the technology of its relatives remain, abandoning orthodox chemical propellants and rifled barrels in favor of an isolated-plasma rail system that can ionize and launch a shell twice as heavy as that of the Heavy Akers without any loss in velocity, offering improved kinetic performance and a strong EMP effect on hull strikes without having to rely on a fuzed charge. Improved ship sensors integration and a thorough overhaul of the control servomotors have also increased the accuracy of the system, especially during sustained fire.

This excellent performance improvement does however come at a price. The plasma rails and ionization vanes both draw significant amounts of extra power, leading the weapon to suffer in flux efficiency. It is also hell to maintain, requiring daily recalibration of the plasma field sensors and frequent replacement of abraded flux shunts and worn out plasma guide rails. Systems installation and grade 3+ service and repair work should only ever be done by a prv-certified technical team at a fully equipped spaceyard.

The weapon is a rarity on the open market; it is rumored that prv Starworks have signed an exclusive supply contract with the Sindrian Diktat.",Close Support,,
prv_akers_denova,WEAPON,"By giving up any pretense of efficiency these cannons manage to fire their bursting shells at an exceptional rate. The high flux load does however mean that the weapon challenges its operator as much as the target.

The shell’s subspace-tearing charge is a minor marvel, offering deadly effect on exposed targets. Regrettably the charges have a short shelf-life and fairly difficult to produce, leading to shipside forges only managing to keep a limited amount in the magazines. 

Mechanically the gun is otherwise fairly traditional, with a tendency towards oversized and high-spec parts. Powerful but simple components define the weapon’s basic configuration.

A rejected model of the Akers Nova project. Only a small batch was ever produced. There exists no standard installation or maintenance procedures; any user will have to figure things out as he goes. The tactical manual is an empty binder with the label FIELD NOTES.",Close Support,,
prv_gravkan,WEAPON,"Revs up and fires a large burst of shells charged with a gravitic burst detonator, ripping armor and displacing light craft near the impact.

Often regarded as a run-away vanity project, the Gravkan’s development took over a hundred cycles and no one’s entirely sure how many credits were thrown away, good after bad, running down various R&D dead ends. 

The end result is a functional but painfully short-ranged weapon that does exhibit peculiar gravitic properties - though they are generally too unpredictable to be of much practical use.  The saving grace for the project was that the resulting weapon is fairly cheap to produce and operate, while still managing good effect on ship armor. 

The prv use the weapon in an assault role, while the sector at large generally prefer the good old GA-X Mk. II chaingun, or a simple bombardment mortar.",Assault,,
prv_heavygravkan,WEAPON,"Fires an immense gravitic blast that can displace all but the largest ships and tear through even heavy plating.

The graviton distorsions left behind by this weapon have been noted to often cause more trouble to the user than the target - diverting incoming fire and disrupting allied fighter formations. It still carries a certain respect among the prv though, as it is well capable of shaking up a battlespace, opening up opportunities that can be exploited by fast ships and agile minds. And as one admiral remarked, ”a pulse laser cares little about gravity”.

Greatly feared by persean fighter jocks, fed by stories (and, for that matter, by bootleg combat footage) of pilots being hit by the gravblast and getting ejected from the battlefield in a disabled craft, never to be seen again. There are worse fates than instant incineration by a particle lance.",Area Disruption,,
prv_bounder,WEAPON,"A bit of a curiousity, these cannons fire high-explosive ”smart” shells that repeatedly attempt to ricochet onto a new target if they hit a shield. Best used against enemies in tight formation.

Due to the high risk of friendly fire, once on the rebound a shell will not detonate on fighter-sized targets.

Attempts to adapt the technology to kinetic weapons have proven fruitless, as the Studsare fundamentally works by ”skipping” the shell on the shield surface, making as little impact on the field itself as possible. Doing the same with a kinetic shell would be possible, but leave the shield unharmed, making the entire endeavor pointless.",Assault,,
prv_heavybounder,WEAPON,"Rotary cannon firing large bursts of tiny explosive ”smart” shells that attempt to ricochet onto a new target if they hit a shield. Infamous for its effects on tight fleet formations - the bounding shells turn every friend into a flanking threat.

Due to the high risk of friendly fire, once on the rebound a shell will not detonate on fighter-sized targets.

The gun housing is traditionally coated in brass, for reasons lost in the mists of time. This does add some flair to what would otherwise be just another grimy machine.",Assault,,
,,,,,
### Built-In ###################,,,,,
prv_akers_fighter,WEAPON,"Heavy-duty kinetic cannon designed to allow the Skrän to dispatch lighter fighters.

In order to fit the gun onto a fighter some compromises had to be made; foremost of these was greatly downsizing the EMP payload and cutting the number of launch rails in half. The end result is a heavy cannon that is still small enough to fit on a fighter, though its range and EMP potential is greatly reduced.",Fighter,,
prv_siege_akers_sunder_prototype,WEAPON,"A heavy-duty autocannon which fires heavy electrokinetic shells, capable of overloading enemy shields or disabling ship systems with EMP bursts. Once cryoquenched the heavy shells can deal heavy damage to even heavily armored targets.

Integrated closely into the Sunder's core structure this weapon cannot be removed without destroying the ship. Presumably no one particularly cared about reusability when installing it.",Close Support,,
,,,,,
#############################,,,,,
### Weapons,,,,,
### Rust Belt Ballistic Weapons,,,,,
#############################,,,,,
prv_lightthumper,WEAPON,"Ruster-pattern Thumper, downtuned to allow it to be installed in smaller mounts. Fires a salvo of light fragmentation rounds, with poor effect against shields or heavy armor. Ease of operation and good range are the main virtues of this weapon.

In spite of its small size it is just as rugged as the standard model, largely thanks to a significantly lowered cyclic rate of fire. Supposedly the gun only needs maintenance every 5 cycles or 10 000 rounds, though wise weapons officers make sure not to find out the truthfulness of that claim.

There are tales of an overdriven Thumper pattern, combining the small size of the light mount with the full rate of fire of the standard model. Baseless spacer tales dreamt up on too-long voyages through the nether, no doubt.",Finisher,,
prv_lightthumper_oc,WEAPON,"Optimized Thumper. Little remains of the engineering tolerances of the original; this is a lean, mean killing machine. A ruinous weapon against vulnerable targets.

Thought nonexistent throughout the sector, little more than a tall tale told in old timers’ bars as the night drags long. A dream of equipment that actually works, shared by men who always have to make do.",Assault,,
prv_lighttripleac,WEAPON,"A tri-barreled version of the Light AC which fires an unceasing stream of light kinetic shells. Highly effective at bringing down shields.

A Rust Belt special, this AC pattern outputs as much kinetic energy as a railgun through sheer volume of fire, though it lacks the accuracy and efficiency of said weapon. As an expedient means of firing large amounts of ordinance at the enemy it is however still a fine choice.

The elegant case ejection mechanism of the Light Dual Autocannon has been augmented through the somewhat less elegant method of simply installing two alternating ejectors.",Close Support,,
prv_kartesch,WEAPON,"Heavy-duty mortar used for firing submunition cartridges which burst into a swarm of explosive bomblets. A flux-efficient siege weapon with high burst damage and excellent effect against lightly armored targets.

The mortar tube is usually converted from a worn-out Hellbore barrel, with recoil hydraulics scrounged from wherever possible and the cartridge loader is adapted from a common spacedock cargo loader. Anything that can be fit with an impact fuze is a submunition candidate, though GA-X shells are regarded as the ideal payload.",Siege,,
prv_pskd_cluster,WEAPON,"Large point defense array that provides area saturation with a deluge of shells, shredding any fighters or missiles caught under, or vaguely nearby, the gun’s crosshairs.

Numerous pirates make dubious claims about being the original creator behind this somewhat unhinged design - the Cluster is little more than a half-dozen Punktskydd that have been welded together and had their barrels drilled out to fire a larger shell. While this haphazard engineering has left the guns woefully inaccurate and prone to overheating, abandoning prudence and best practices has its upsides - few weapons can claim to put as much ordinance downrange as the Cluster. Fighter pilots, beware.",Area Saturation,,
prv_spatterflamer,WEAPON,"Sprays a stream of flux-conductive plasma that sticks to ship hulls, dealing additional damage over time.

Derived from the prv Spattergun by Rust Belt engineers, the ingeniously named Spatterflamer emits a stream of flux-conductive liquid that is energized by a plasma particle projector. The result is a supercharged semifluid that sticks to ship hulls and delivers devastating burns. 

The liquid projector is uncomfortably bulky, restricting the weapon to large ships. Even then, the conductor reservoirs are challenging to handle as they must be energized in small batches. 

As they faced pirates armed with the weapon, the prv quickly became curious about its potential, and a limited permit was put out to mount it on corporate warships. 

The first corporate craft carrying the weapon was lost in an attempt to charge the main reservoir, bypassing the cumbersome reloading procedure. The fluid quickly went supercritical and underwent fission, turning the better part of the ship into an impromptu nuclear reactor. 

The circumstances surrounding the destruction of the ”I Won't Forget” were promptly buried by the ship’s operating house.",Assault,,
,,,,,
### Built-In ###################,,,,,
prv_splitter_fighter,WEAPON,"Fighter weapon which fires explosive grenades which have a fairly large area of effect and a remarkably unreliable proximity fuze.

Derived from the Devastator Cannon, according to the idea that if it’s a good weapon for killing fighters, it should certainly give any fighter carrying one a leg up in a superiority fight.",Fighter,,
prv_akc_fighter,WEAPON,"This fine-caliber rotary cannon fires a stream of high-velocity flechettes, capable of pressuring enemy shields or destroying light fighter craft through kinetic impact. Highly restrictive magazine size.

Adjusted for strafing runs, the AKC rb-f variant carries a strictly limited amount of ammunition, but is none the less capable of withering damage to shields or unarmored targets.",Point Defense,,
prv_karbid_saw,WEAPON,"An industrial angle grinder given a different life. When rotating at full speed the blade carries an immense amount of energy, letting it tear deep gashes in the target. The recoil generally sends the user spinning.",Direct Attack,,
,,,,,
#############################,,,,,
### Weapons,,,,,
### prv Missile Weapons,,,,,
#############################,,,,,
prv_svala,WEAPON,"A light launcher for advanced guided torpedoes. As the Svala approaches its target the main torpedo splits into seven submunitions which immediately unleash antimatter blasts towards the target.

Conceptually the Svala torpedo disperses a number of scaled-down single-use anti-matter blasters, each of which contains a polarized-magfield generator plus capacitor, a powerful but short-lived set of orienting thrusters, and a shell filled with 1,42 micrograms of positron antimatter. 

An unfortunate compromise of the design is that the magfield generators have to operate disconnected from the main ship generator, necessitating a short delay to charge the on-board capacitors before the torpedo can be launched.

The intricate and valuable gun component of the Svala warhead is reusable, and a little over half of the field operator's manual covers search, recovery and refurbishment procedures. This has done little to help the system's reputation of being wastefully expensive and over-elaborate. The Ryak High-Energy Labs marketing department have given up on combating this characterization and now sell the weapon under the tagline ”Performance at any cost! - When it's your life that is on the line.” Obviously this has not been terribly persuasive when it comes to landing contracts with the Sindrian Armaments Committee.",Strike,,
prv_rorsangare,WEAPON,"A rack of advanced guided torpedoes. As the Rörsångare approaches the target the main torpedo splits into numerous submunitions which rapidly surround the target and unleash antimatter blasts towards it.

Further developed from the Svala, the Rörsångare antimatter torpedo suffers from many of the same flaws, keeping the otherwise potent weapon from gaining much acceptance within the prv, much less with the sector at large.",Strike,,
prv_kaja,WEAPON,"Launches guided missiles at exceptionally high velocity, with moderate damage and a fairly high reload rate.

Featuring a powerful boost system in the launcher the Kaja MRM system can fire its missile at great speed, bypassing point defense outright at close range and minimizing target reaction time over longer distances. Sustained fire is achieved through an autoloader that can rearm the system in 10 seconds.

The launch boost system is not without downsides however; it builds up a noticeable amount of flux, and the initial missile speed is well above what the missile's steering systems are capable of adjusting for, leaving it largely unguided for a moment after launch. The missile is however still armed from the instant it leaves the launcher, and entirely capable of detonating on impact with a target even before it drops to guidance speed.

The system can be fit with an after-market expanded magazine for a rapid second strike.",Close Support,,
prv_kraka,WEAPON,"Launches guided missiles at exceptionally high velocity, with moderate damage and a fairly high reload rate.

Featuring a powerful boost system in twin launchers the Kråka MRM system can fire its missiles at great speed, bypassing point defense outright at close range and minimizing target reaction time over longer distances. Sustained fire is achieved through an autoloader that can rearm both launchers in 10 seconds.

The launch boost system is not without downsides however; it builds up a noticeable amount of flux, and the initial missile speeds are well above what the missiles' steering systems are capable of adjusting for, leaving them largely unguided for a moment after launch. The missiles are however still armed from the instant they leave the launcher, and entirely capable of detonating on impact with a target even before they drop to guidance speeds.

The system includes a ready-rack that enables a rapid second strike before falling back to the standard loading procedure.",Close Support,,
prv_korp,WEAPON,"Launches guided missiles at exceptionally high velocity, with moderate damage and a fairly high reload rate.

Featuring a powerful boost system in triple launchers the Korp MRM system can fire its missiles at great speed, bypassing point defense outright at close range and minimizing target reaction time over longer distances. Sustained fire is achieved through an autoloader that can rearm the system in 10 seconds.

The launch boost system is not without downsides however; it builds up a noticeable amount of flux, and the initial missile speeds are well above what the missiles' steering systems are capable of adjusting for, leaving them largely unguided for a moment after launch. The missiles are however still armed from the instant they leave the launcher, and entirely capable of detonating on impact with a target even before they drop to guidance speeds.

The system includes a large ready-rack that enables numerous rapid launches before falling back to the standard loading procedure.",Close Support,,
prv_sidensvans,WEAPON,"Fires a small barrage of explosive missiles equipped with a backup split-attack mode. The missiles have a brief orientation stage, after which they travel straight forwards.

Fast moving and able to aquire its target from almost any angle, the Sidensvans is a versatile, if somewhat bulky, support weapon. The large installation size does allow for a considerable ammunition count.",Fire Support,,
prv_sidensvans_array,WEAPON,"Fires a barrage of explosive missiles equipped with a backup split-attack mode. The missiles have a brief orientation stage, after which they travel straight forwards.

Fast moving and able to aquire its target from almost any angle, the Sidensvans is a versatile, if somewhat bulky, support weapon. The large installation size does allow for a considerable ammunition count.",Fire Support,,
prv_skata,WEAPON,"Long range semi-guided missile launcher designed for suppression of large ships. Launches a small group of light missiles before quickly reloading.

The Skata LRM system rapidly launches groups of missiles that will gradually accelerate to extremely high velocity before striking the target. To ensure effect on target at any range the missiles are equipped with a plasma bursting charge that is equally effective against shields and armor.

Putting speed ahead of maneuverability, Skata missiles cannot be relied upon to strike frigates or destroyers.",Fire Support,,
prv_berguv_rack,WEAPON,"A rack of nuclear/plasma torpedoes. The Berguv detonates once in proximity of the target, leaving any nearby ships engulfed by superheated plasma.

While the prv guarantee that the Berguv is completely inert until the plasmaflux reservoir is energized and the fuze is set, it is generally agreed that it is better to mount the torpedoes in an external rack. Ideally with a couple of solid reinforcing plates backing them.

Berguv production standards have hit an all-time low in the post-collapse era. Almost none of the torpedoes are assembled with the standard Hallbar armor plating, and the simplified electronics package completely fails to detect overshoot.",Strike,,
prv_berguv,WEAPON,"A launcher for nuclear/plasma torpedoes. The Berguv detonates once in proximity of the target, leaving any nearby ships engulfed by superheated plasma.

Shunned by most navies in the sector, the Berguv has a well-deserved reputation for detonating whenever, wherever, however. Even inside the prv only the black-ops units of Pariabyrån are entirely comfortable with carrying the heavy launcher and its accompanying magazine in their ships.

Berguv production standards have hit an all-time low in the post-collapse era. Almost none of the torpedoes are assembled with the standard Hallbar armor plating, and the simplified electronics package completely fails to detect overshoot.",Strike,,
prv_berguv_mirv,WEAPON,"Launches a missile that will split into nuclear/plasma warheads after approaching the target. The warheads detonate once in close proximity, leaving any nearby ships engulfed by superheated plasma.

An attempt to make the Berguv torpedo more reliable, the MIRV version has moderate homing capabilities and much better kill probability against light ships. When it comes to larger targets however, the more concentrated plasma blast of the standard torpedo generally comes out ahead.

Even the MIRV submunitions suffer from the falling Berguv production standards of the post-collapse era. Almost none of them are assembled with the standard Hallbar armor plating, and the simplified guidance core completely fails to detect overshoot.",Strike,,
,,,,,
### Built-In ###################,,,,,
prv_skatunge,WEAPON,"Short range semi-guided missile launcher designed for fire support. A simple autoloader ensures usefulness in protracted engagements.

An adaptation of the larger Skata missile for light ship use. To ensure effect on targets of any size the missiles are equipped with a plasma bursting charge that is equally effective against shields and armor.

Putting speed and payload ahead of maneuverability, Skatunge missiles cannot be relied upon to hit fighters.",Fire Support,,
prv_skatunge_fighter,WEAPON,"Short range semi-guided missile launcher designed for suppression of nearby ships.

An adaptation of the larger Skata missile for fighter use. To ensure effect on targets of any size the missiles are equipped with a plasma bursting charge that is equally effective against shields and armor.

Putting speed and payload ahead of maneuverability, Skatunge missiles cannot be relied upon to strike other fighters.",Fighter,,
prv_raka_fighter,WEAPON,"A light guided torpedo that launches at exceptionally high velocity. Usually found mounted on fighter-bombers.

Based on the Korp MRM, once fired the missile behaves very similarly. The under-the-hood adaptations to enable a single powered launch from a fighter-scale craft are however quite extensive.",Fighter,,
prv_raka_fighter_codex,WEAPON,"A light guided torpedo that launches at exceptionally high velocity. Usually found mounted on fighter-bombers.

Based on the Korp MRM, once fired the missile behaves very similarly. The under-the-hood adaptations to enable a single powered launch from a fighter-scale craft are however quite extensive.",Fighter,,
prv_kaja_quint,WEAPON,"Medium range, moderate payload guided missile launcher array. Launches at exceptionally high velocity. A combat-rated autoloader system ensures usefulness in protracted engagements.

Featuring a powerful boost system in the launcher the Kaja MRM system can fire its missile at great speed, bypassing point defense outright at close range and minimizing target reaction time over longer distances. Sustained fire is achieved through an autoloader that can rearm the system in 10 seconds.

The launch boost system is not without downsides however; it builds up a noticeable amount of flux, and the initial missile speed is well above what the missile's steering systems are capable of adjusting for, leaving it largely unguided for a moment after launch. The missile is however still armed from the instant it leaves the launcher, and entirely capable of detonating on impact with a target even before it drops to guidance speed.

The system can be fit with an after-market expanded magazine for a rapid second strike.",Close Support,,
prv_kraka_auto,WEAPON,"Integrated into the core structure of the Flock, this launch system fires guided missiles at exceptionally high velocity. Includes an extravagant autoloader system that allows at-will loading and firing of missiles.

Featuring a powerful boost system with triple launchers the Kråka MRM system can fire its missiles at great speed, bypassing point defense outright at close range and minimizing target reaction time over longer distances. Sustained fire is achieved through an autoloader that can feed 36 missiles per minute.

The launch boost system is not without downsides however; it builds up a noticeable amount of flux, and the initial missile speeds are well above what the missiles' steering systems are capable of adjusting for, leaving them largely unguided for a moment after launch. The missiles are however still armed from the instant they leave the launcher, and entirely capable of detonating on impact with a target even before they drop to guidance speeds.",Close Support,,
prv_kraka_auto_burst,WEAPON,"A hybrid of the Kråka Autoloader system and several Annihilator rocket pods. This weapon fires a large barrage of dumb rockets, with a tremendous damage potential should they all hit. 

A faux-technical readout of this weapon system is passed around in the prv missile division R&D, titled ”What not to do. (Do it anyway.)”.",Anti Armor,,
,,,,,
#############################,,,,,
### Weapons,,,,,
### Rust Belt Missile Weapons,,,,,
#############################,,,,,
prv_brytare_rack,WEAPON,"These explosive rockets are launched behind the ship, where they spread out and ignite their engines before heading straight for their target. While fast ships can sidestep the barrage, the tough missiles carry a considerable payload and can often overwhelm more static defenses.

The launcher is capable of loading and firing its missiles at-will, enabling the mounting ship to launch everything from light harrassment fire to a heavy barrage.",Burst Pressure,,
prv_brytare_pod,WEAPON,"Quickly launches a burst of explosive rockets behind the ship, where they spread out and ignite their engines before heading straight for their target. While fast ships can sidestep the barrage, the tough missiles carry a considerable payload and can often overwhelm more static defenses.

Very popular in the belts, syndicate fleets combine these pods with heavy autocannons. Once the target’s shields are pressured a quick series of barrages are fired to destroy their hapless victim. 

Luddic Church observers have noted that this practice handily defeats the prv’s preferred point defense method of establishing an overlapping SIPD-grid - the focusing lasers simply don’t have time to burst down much, if any, of the incoming ordinance.",Burst Pressure,,
prv_minehead,WEAPON,"Launches a rocket that leaves a trail of mines behind it. The inertia-guided mines travel in the same direction as the missile, creating a swathe of ordinance that’s remarkably hard to intercept for precision-based PD grids.

Originally a terraforming tool used for high-altitude bioseeding, an Eridani-Utopia Microdisperser Autonomous Drone production chip has, after some coaxing, found itself serving a vastly different role.",Strike,,
,,,,,
### Built-In ###################,,,,,
prv_brytare_fighter,WEAPON,"These explosive rockets will orient themselves and then head straight for the target. While fast ships can often sidestep the missile barrage, the total payload of a Brytare pack is considerable and can deal crippling damage to a slower target.

When fit on a Kalk phase bomber the Brytare rockets’ orientation stage allow the bomber pilots great flexibility in where and when to strike. A close-in launch, ideally from multiple wings working in concert, is preferred, giving the enemy minimal chance to mount a focused response.",Burst Pressure,,
,,,,,
#############################,,,,,
### Weapons,,,,,
### Other Ballistic Weapons,,,,,
#############################,,,,,
prv_remission,WEAPON,"Specialized in punishing hyper-technology, the shells launched from this mortar cause energy weapons to discharge their capacitors, gravely disrupting the systems of the targeted ship. In addition a fairly large explosive charge ensures that the offender is properly chastised.

The shells contain a two-stage fuze, first discharging a powerful burst of energy from a primary cell battery. Ideally this burst causes a discharge cascade within the flux system of the affected ship, but often it does little more than singe some power lines. The second stage detonates a primer which triggers a sympathetic detonation in the now-discharged power cell, turning the remaining chemical energy into a an explosive blast.

Originally developed by the Luddic Church to combat automated ships, the Remission fulfills its mission admirably; a discharge cascade can knock out advanced electronics in remarkably short order.",Suppression,,
,,,,,
#############################,,,,,
### Weapons,,,,,
### Other Missile Weapons,,,,,
#############################,,,,,
### Built-In ###################,,,,,
prv_hammer_mag,WEAPON,"Engineers of the Luddic Path have attached a crude magazine loading system to this rack of dumb-fire Hammer torpedoes.

The Hammer was ubiquitous in the Sector pre-Collapse due to civilian applications discovered by asteroid miners. The go-to strike weapon of the desperately under-equipped, the Hammer is most often employed by poor independent militias, Pirates, and especially the Luddic Path. This has led to the mildly blasphemous alternative name for the weapon, ""Ludd's Hammer"".",Strike,,
,,,,,
#############################,,,,,
### Weapons,,,,,
### prv System Weapons,,,,,
#############################,,,,,
prv_mine_emp_cluster,WEAPON,"While lacking the panache of phase deployment, this simple minelayer allows the expedient launching of groups of homing EMP mines.",Suppression,,
prv_mine_gravity,WEAPON,"While not quite as stylish as a phase teleporter, this simple machine can deploy advanced gravity mines that seek out nearby enemy ships and ensure that they go far away.",Disruption,,
prv_mine_disruption,WEAPON,"Acausal Disruption mines make everything go wrong for any target hit, causing anything from shield failures to cascading system overloads. This simple mine luncher can deploy them outside your ship, to seek out nearby victims.",Disruption,,
,,,,,
#############################,,,,,
### Systems,,,,,
### prv Systems,,,,,
#############################,,,,,
prv_absterr,SHIP_SYSTEM,"Draws in nearby entities until they reach the terminus of the ship’s absolute territory, at which point they are repelled, ejecting them with a strong impulse of kinetic force.",Defensive,"Draws in and holds nearby enemy ships and projectiles, before ejecting them with great force.",
prv_lykta,SHIP_SYSTEM,"Diverts power to the Lykta sensor system, increasing sensor strength and weapons range. Generates a moderate amount of flux while active.",Defensive,Increases sensor and weapons range. Slight activation delay. Builds flux while active.,
prv_lykta_d,SHIP_SYSTEM,"Diverts power to what's left of the Lykta sensor system, increasing weapons range at the cost of sensor strength for a short time before failing. Generates a moderate amount of flux while active.",Defensive,Increases sensor and weapons range. Slight activation delay and limited duration. Builds flux while active.,
prv_slag,SHIP_SYSTEM,"Null-temperature cryonics enable the ballistic armaments to be overcharged, greatly increasing damage for a brief moment. Reload rate gradually recovers afterwards.",Offensive,"Cryogenic quenching allow the ship’s ballistic weapons to be overcharged for a brief period, at the cost of firing rate.",
prv_fracturer,SHIP_SYSTEM,"Uses flux-crystalization vanes and sensitive graviton guidebeams to give flux a solid form, which can then be ejected towards an enemy target. Drains a moderate amount of flux to create a group of crystallized projectiles, with more crystals being created at higher flux levels. The crystals deal energy damage.",Offensive,Ejects flux as homing projectiles which attack the enemy. More effective at high flux levels.,
prv_mine_strike_emp_cluster,SHIP_SYSTEM,Teleports a group of light phase mines to the target area. The mines will zap anything nearby with arcs of EM energy. Can be used while phased.,Offensive,Teleports a group of light EMP mines to the target area. Can be used while phased.,
prv_mine_strike_emp_cluster_station,SHIP_SYSTEM,Teleports a group of light phase mines to the target area. The mines will zap anything nearby with arcs of EM energy.,Offensive,Teleports a group of light EMP mines to the target area.,
prv_mine_strike_gravity,SHIP_SYSTEM,"Teleports a gravity mine to the target area. The mine will slowly track nearby enemy ships and attempt to latch onto them, delivering a powerful displacing kinetic blast.

Shields offer partial protection against the mines, with stronger shields being more effective.",Special,Teleports a gravity mine to the target area.,
prv_mine_strike_disruption,SHIP_SYSTEM,"Teleports an acausal disruption mine to the target area. The mine will slowly track nearby enemy ships and attempt to latch onto them, causing momentary ship system failures.

Should a disruption mine strike a shield it will cause a shield failure, but nothing more. Wise captains immediately redeploy their shields when this happens.",Special,Teleports a system disruption mine to the target area.,
prv_disruptionzone,SHIP_SYSTEM,"Teleports an acausal disruption emitter to the target area. For a short duration the emitter will disrupt the systems of any ship caught within its field.

Requires diverting additional power to the system while deploying the emitter, briefly disabling all weapons on the ship. The emitter will fail if it is deployed onto a massive entity or a sufficiently powerful shield generator.

Volumes have been written detailing exactly what happens to entities smaller than the critical threshold which are caught in a collapsing disruption zone. Unfortunately the information is - was - all stored on servers located on the far side of the gate network. Perseans can only conclude that once the zone is gone, so are any fighters that were inside it. 

The only people in the sector entirely sure of what happens to the poor souls caught in a zone collapse are the chaplains of Ludd.",Special,"Generates a disruption field, briefly disabling any ships caught in the targeted area. Disables weapons while deploying.",
